;Comuna;Trabajo;Etnia;Sexo;Freq;anio;codigo
689;coltauco;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;304;2013;6104
690;coltauco;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;366;2013;6104
691;coltauco;no;mapuche;mujer;80;2013;6104
692;coltauco;sí, ahora mismo;quechua;mujer;140;2013;6104
693;coltauco;no;no pertenece a ningún pueblo indígena;mujer;4792;2013;6104
694;coltauco;no;quechua;mujer;140;2013;6104
695;coltauco;no;no pertenece a ningún pueblo indígena;hombre;1606;2013;6104
696;combarbalá;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;388;2013;4302
697;combarbalá;no;no pertenece a ningún pueblo indígena;mujer;2127;2013;4302
698;combarbalá;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;713;2013;4302
699;combarbalá;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;254;2013;4302
700;combarbalá;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;642;2013;4302
701;combarbalá;no;no pertenece a ningún pueblo indígena;hombre;432;2013;4302
702;combarbalá;no;diaguita;mujer;27;2013;4302
703;combarbalá;no;mapuche;hombre;200;2013;4302
704;concepción;sí, ahora mismo;ns/nr;hombre;61;2013;8101
705;concepción;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;5714;2013;8101
706;concepción;no;mapuche;mujer;2499;2013;8101
707;concepción;ns/nr;no pertenece a ningún pueblo indígena;hombre;221;2013;8101
708;concepción;sí, en otra época del año;mapuche;mujer;220;2013;8101
709;concepción;no;mapuche;hombre;559;2013;8101
710;concepción;no;no pertenece a ningún pueblo indígena;hombre;22615;2013;8101
711;concepción;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;7164;2013;8101
712;concepción;sí, en otra época del año;mapuche;hombre;207;2013;8101
713;concepción;no;no pertenece a ningún pueblo indígena;mujer;40639;2013;8101
714;concepción;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;4603;2013;8101
715;concepción;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;12079;2013;8101
716;concepción;sí, ahora mismo;mapuche;mujer;257;2013;8101
717;concepción;sí, en otra época del año;ns/nr;mujer;51;2013;8101
718;concepción;ns/nr;no pertenece a ningún pueblo indígena;mujer;360;2013;8101
719;concepción;sí, ahora mismo;mapuche;hombre;119;2013;8101
720;concepción;sí, en otra época del año;ns/nr;hombre;51;2013;8101
721;conchalí;no;no pertenece a ningún pueblo indígena;mujer;16739;2013;13104
722;conchalí;no;mapuche;hombre;484;2013;13104
723;conchalí;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;10030;2013;13104
724;conchalí;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;5730;2013;13104
725;conchalí;no;ns/nr;hombre;437;2013;13104
726;conchalí;no;no pertenece a ningún pueblo indígena;hombre;9451;2013;13104
727;conchalí;sí, ahora mismo;mapuche;hombre;200;2013;13104
728;conchalí;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;810;2013;13104
729;conchalí;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1352;2013;13104
730;conchalí;ns/nr;no pertenece a ningún pueblo indígena;mujer;191;2013;13104
731;conchalí;sí, ahora mismo;mapuche;mujer;189;2013;13104
732;conchalí;no;ns/nr;mujer;291;2013;13104
733;concón;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;2855;2013;5103
734;concón;no;mapuche;mujer;1598;2013;5103
735;concón;sí, en otra época del año;mapuche;mujer;917;2013;5103
736;concón;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1216;2013;5103
737;concón;no;mapuche;hombre;146;2013;5103
738;concón;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;3753;2013;5103
739;concón;no;no pertenece a ningún pueblo indígena;hombre;5400;2013;5103
740;concón;sí, ahora mismo;mapuche;mujer;917;2013;5103
741;concón;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;917;2013;5103
742;concón;no;no pertenece a ningún pueblo indígena;mujer;11487;2013;5103
743;constitución;no;mapuche;hombre;242;2013;7102
744;constitución;sí, en otra época del año;ns/nr;mujer;59;2013;7102
745;constitución;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1258;2013;7102
746;constitución;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;501;2013;7102
747;constitución;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1185;2013;7102
748;constitución;ns/nr;no pertenece a ningún pueblo indígena;mujer;67;2013;7102
749;constitución;no;no pertenece a ningún pueblo indígena;mujer;14117;2013;7102
750;constitución;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1277;2013;7102
751;constitución;no;ns/nr;mujer;118;2013;7102
752;constitución;no;no pertenece a ningún pueblo indígena;hombre;8498;2013;7102
753;constitución;no;mapuche;mujer;484;2013;7102
754;contulmo;sí, ahora mismo;mapuche;mujer;68;2013;8204
755;contulmo;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;22;2013;8204
756;contulmo;no;no pertenece a ningún pueblo indígena;mujer;635;2013;8204
757;contulmo;sí, en otra época del año;mapuche;mujer;85;2013;8204
758;contulmo;no;mapuche;hombre;235;2013;8204
759;contulmo;no;no pertenece a ningún pueblo indígena;hombre;379;2013;8204
760;contulmo;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;233;2013;8204
761;contulmo;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;133;2013;8204
762;contulmo;sí, en otra época del año;mapuche;hombre;52;2013;8204
763;contulmo;sí, ahora mismo;mapuche;hombre;63;2013;8204
764;contulmo;no;mapuche;mujer;381;2013;8204
765;contulmo;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;193;2013;8204
766;copiapó;no;diaguita;mujer;911;2013;3101
767;copiapó;sí, en otra época del año;diaguita;hombre;80;2013;3101
768;copiapó;no;mapuche;hombre;353;2013;3101
769;copiapó;no;no pertenece a ningún pueblo indígena;mujer;29500;2013;3101
770;copiapó;sí, en otra época del año;coya;mujer;233;2013;3101
771;copiapó;no;diaguita;hombre;340;2013;3101
772;copiapó;sí, ahora mismo;mapuche;mujer;55;2013;3101
773;copiapó;sí, en otra época del año;yagán (yámana);mujer;30;2013;3101
774;copiapó;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;4902;2013;3101
775;copiapó;no;atacameño (likán antai);hombre;16;2013;3101
776;copiapó;sí, en otra época del año;mapuche;hombre;89;2013;3101
777;copiapó;no;mapuche;mujer;537;2013;3101
778;copiapó;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;2585;2013;3101
779;copiapó;sí, en otra época del año;aymara;mujer;72;2013;3101
780;copiapó;sí, en otra época del año;mapuche;mujer;132;2013;3101
781;copiapó;no;coya;hombre;785;2013;3101
782;copiapó;no;coya;mujer;1980;2013;3101
783;copiapó;no;no pertenece a ningún pueblo indígena;hombre;13598;2013;3101
784;copiapó;sí, en otra época del año;coya;hombre;64;2013;3101
785;copiapó;sí, ahora mismo;coya;hombre;151;2013;3101
786;copiapó;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2018;2013;3101
787;copiapó;no;ns/nr;mujer;73;2013;3101
788;copiapó;no;aymara;hombre;27;2013;3101
789;copiapó;sí, ahora mismo;coya;mujer;98;2013;3101
790;copiapó;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;3644;2013;3101
791;copiapó;sí, en otra época del año;diaguita;mujer;125;2013;3101
792;copiapó;no;aymara;mujer;197;2013;3101
793;copiapó;no;rapa nui (pascuense);mujer;30;2013;3101
794;copiapó;sí, ahora mismo;diaguita;mujer;179;2013;3101
795;copiapó;no;atacameño (likán antai);mujer;56;2013;3101
796;coquimbo;sí, ahora mismo;coya;mujer;149;2013;4102
797;coquimbo;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;8003;2013;4102
798;coquimbo;sí, ahora mismo;mapuche;hombre;40;2013;4102
799;coquimbo;no;no pertenece a ningún pueblo indígena;mujer;42915;2013;4102
800;coquimbo;sí, ahora mismo;aymara;mujer;92;2013;4102
801;coquimbo;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;4953;2013;4102
802;coquimbo;no;mapuche;hombre;220;2013;4102
803;coquimbo;no;quechua;hombre;311;2013;4102
804;coquimbo;no;ns/nr;mujer;273;2013;4102
805;coquimbo;sí, en otra época del año;diaguita;mujer;420;2013;4102
806;coquimbo;no;ns/nr;hombre;233;2013;4102
807;coquimbo;no;mapuche;mujer;1060;2013;4102
808;coquimbo;sí, en otra época del año;aymara;mujer;101;2013;4102
809;coquimbo;no;yagán (yámana);mujer;83;2013;4102
810;coquimbo;no;coya;mujer;100;2013;4102
811;coquimbo;no;aymara;mujer;170;2013;4102
812;coquimbo;ns/nr;no pertenece a ningún pueblo indígena;hombre;69;2013;4102
813;coquimbo;sí, ahora mismo;diaguita;mujer;101;2013;4102
814;coquimbo;ns/nr;no pertenece a ningún pueblo indígena;mujer;265;2013;4102
815;coquimbo;no;diaguita;mujer;126;2013;4102
816;coquimbo;no;diaguita;hombre;448;2013;4102
817;coquimbo;no;no pertenece a ningún pueblo indígena;hombre;18599;2013;4102
818;coquimbo;sí, en otra época del año;mapuche;hombre;73;2013;4102
819;coquimbo;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;9979;2013;4102
820;coquimbo;no;aymara;hombre;142;2013;4102
821;coquimbo;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;3774;2013;4102
822;coquimbo;sí, ahora mismo;mapuche;mujer;182;2013;4102
823;coronel;sí, en otra época del año;mapuche;hombre;987;2013;8102
824;coronel;no;no pertenece a ningún pueblo indígena;mujer;17563;2013;8102
825;coronel;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;4932;2013;8102
826;coronel;sí, ahora mismo;mapuche;hombre;339;2013;8102
827;coronel;sí, en otra época del año;mapuche;mujer;1107;2013;8102
828;coronel;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;7370;2013;8102
829;coronel;no;mapuche;mujer;795;2013;8102
830;coronel;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;4602;2013;8102
831;coronel;sí, en otra época del año;ns/nr;hombre;68;2013;8102
832;coronel;no;mapuche;hombre;586;2013;8102
833;coronel;no;no pertenece a ningún pueblo indígena;hombre;8815;2013;8102
834;coronel;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;3999;2013;8102
835;coronel;sí, ahora mismo;mapuche;mujer;271;2013;8102
836;corral;no;no pertenece a ningún pueblo indígena;hombre;543;2013;14102
837;corral;no;no pertenece a ningún pueblo indígena;mujer;461;2013;14102
838;corral;no;ns/nr;mujer;19;2013;14102
839;corral;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;146;2013;14102
840;corral;sí, en otra época del año;ns/nr;mujer;14;2013;14102
841;corral;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;112;2013;14102
842;corral;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;65;2013;14102
843;corral;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;14;2013;14102
844;corral;no;ns/nr;hombre;14;2013;14102
845;corral;no;mapuche;mujer;249;2013;14102
846;corral;sí, en otra época del año;mapuche;mujer;78;2013;14102
847;corral;no;mapuche;hombre;84;2013;14102
848;corral;sí, ahora mismo;mapuche;mujer;18;2013;14102
849;coyhaique;no;mapuche;hombre;1000;2013;11101
850;coyhaique;sí, en otra época del año;mapuche;mujer;688;2013;11101
851;coyhaique;sí, en otra época del año;quechua;mujer;13;2013;11101
852;coyhaique;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;999;2013;11101
853;coyhaique;no;quechua;hombre;13;2013;11101
854;coyhaique;ns/nr;no pertenece a ningún pueblo indígena;mujer;25;2013;11101
855;coyhaique;no;mapuche;mujer;1618;2013;11101
856;coyhaique;sí, ahora mismo;mapuche;mujer;549;2013;11101
857;coyhaique;sí, ahora mismo;quechua;mujer;13;2013;11101
858;coyhaique;no;kawésqar (alacalufes);mujer;26;2013;11101
859;coyhaique;ns/nr;mapuche;mujer;30;2013;11101
860;coyhaique;sí, en otra época del año;mapuche;hombre;331;2013;11101
861;coyhaique;sí, ahora mismo;mapuche;hombre;282;2013;11101
862;coyhaique;no;ns/nr;mujer;18;2013;11101
863;coyhaique;sí, en otra época del año;quechua;hombre;13;2013;11101
864;coyhaique;no;no pertenece a ningún pueblo indígena;hombre;3952;2013;11101
865;coyhaique;no;no pertenece a ningún pueblo indígena;mujer;6070;2013;11101
866;coyhaique;no;aymara;mujer;12;2013;11101
867;coyhaique;no;quechua;mujer;13;2013;11101
868;coyhaique;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1182;2013;11101
869;coyhaique;sí, en otra época del año;aymara;mujer;105;2013;11101
870;coyhaique;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1937;2013;11101
871;coyhaique;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1811;2013;11101
872;cunco;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1208;2013;9103
873;cunco;no;no pertenece a ningún pueblo indígena;hombre;1594;2013;9103
874;cunco;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;588;2013;9103
875;cunco;no;no pertenece a ningún pueblo indígena;mujer;3314;2013;9103
876;cunco;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;801;2013;9103
877;cunco;sí, ahora mismo;mapuche;mujer;333;2013;9103
878;cunco;no;mapuche;hombre;503;2013;9103
879;cunco;sí, en otra época del año;mapuche;hombre;91;2013;9103
880;cunco;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;385;2013;9103
881;cunco;sí, en otra época del año;mapuche;mujer;148;2013;9103
882;cunco;no;mapuche;mujer;792;2013;9103
883;curacautín;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;277;2013;9203
884;curacautín;no;no pertenece a ningún pueblo indígena;mujer;3227;2013;9203
885;curacautín;ns/nr;no pertenece a ningún pueblo indígena;hombre;40;2013;9203
886;curacautín;no;mapuche;hombre;201;2013;9203
887;curacautín;sí, ahora mismo;mapuche;mujer;143;2013;9203
888;curacautín;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;699;2013;9203
889;curacautín;sí, ahora mismo;mapuche;hombre;123;2013;9203
890;curacautín;no;no pertenece a ningún pueblo indígena;hombre;1455;2013;9203
891;curacautín;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;461;2013;9203
892;curacautín;no;mapuche;mujer;278;2013;9203
893;curacautín;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;380;2013;9203
894;curacautín;ns/nr;no pertenece a ningún pueblo indígena;mujer;40;2013;9203
895;curacautín;sí, en otra época del año;mapuche;hombre;146;2013;9203
896;curacautín;sí, en otra época del año;mapuche;mujer;78;2013;9203
897;curacaví;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2487;2013;13503
898;curacaví;no;mapuche;mujer;271;2013;13503
899;curacaví;no;no pertenece a ningún pueblo indígena;mujer;4723;2013;13503
900;curacaví;sí, en otra época del año;mapuche;hombre;111;2013;13503
901;curacaví;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;114;2013;13503
902;curacaví;no;no pertenece a ningún pueblo indígena;hombre;1758;2013;13503
903;curacaví;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;704;2013;13503
904;curacaví;sí, ahora mismo;mapuche;mujer;134;2013;13503
905;curacaví;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;553;2013;13503
906;curaco de vélez;sí, en otra época del año;mapuche;mujer;117;2013;10204
907;curaco de vélez;no;mapuche;mujer;369;2013;10204
908;curaco de vélez;no;no pertenece a ningún pueblo indígena;hombre;234;2013;10204
909;curaco de vélez;sí, ahora mismo;mapuche;mujer;66;2013;10204
910;curaco de vélez;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;84;2013;10204
911;curaco de vélez;no;mapuche;hombre;84;2013;10204
912;curaco de vélez;no;no pertenece a ningún pueblo indígena;mujer;942;2013;10204
913;curaco de vélez;sí, ahora mismo;mapuche;hombre;84;2013;10204
914;curaco de vélez;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;99;2013;10204
915;curaco de vélez;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;84;2013;10204
916;curanilahue;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2503;2013;8205
917;curanilahue;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2029;2013;8205
918;curanilahue;sí, en otra época del año;mapuche;mujer;158;2013;8205
919;curanilahue;no;no pertenece a ningún pueblo indígena;hombre;2186;2013;8205
920;curanilahue;sí, ahora mismo;mapuche;hombre;640;2013;8205
921;curanilahue;no;mapuche;hombre;137;2013;8205
922;curanilahue;sí, ahora mismo;mapuche;mujer;174;2013;8205
923;curanilahue;no;mapuche;mujer;227;2013;8205
924;curanilahue;sí, en otra época del año;mapuche;hombre;253;2013;8205
925;curanilahue;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1567;2013;8205
926;curanilahue;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1540;2013;8205
927;curanilahue;no;no pertenece a ningún pueblo indígena;mujer;4368;2013;8205
928;curarrehue;no;no pertenece a ningún pueblo indígena;hombre;101;2013;9104
929;curarrehue;no;mapuche;hombre;574;2013;9104
930;curarrehue;sí, en otra época del año;mapuche;hombre;127;2013;9104
931;curarrehue;sí, ahora mismo;mapuche;mujer;216;2013;9104
932;curarrehue;no;mapuche;mujer;1088;2013;9104
933;curarrehue;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;72;2013;9104
934;curarrehue;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;56;2013;9104
935;curarrehue;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;50;2013;9104
936;curarrehue;no;no pertenece a ningún pueblo indígena;mujer;228;2013;9104
937;curarrehue;sí, ahora mismo;mapuche;hombre;124;2013;9104
938;curarrehue;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;111;2013;9104
939;curarrehue;sí, en otra época del año;mapuche;mujer;226;2013;9104
940;curarrehue;no;quechua;hombre;35;2013;9104
941;curarrehue;no;quechua;mujer;70;2013;9104
942;curepto;no;no pertenece a ningún pueblo indígena;mujer;2356;2013;7103
943;curepto;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;428;2013;7103
944;curepto;no;no pertenece a ningún pueblo indígena;hombre;1154;2013;7103
945;curepto;no;mapuche;mujer;43;2013;7103
946;curepto;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;126;2013;7103
947;curepto;no;mapuche;hombre;117;2013;7103
948;curepto;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;126;2013;7103
949;curepto;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;221;2013;7103
950;curepto;sí, en otra época del año;mapuche;mujer;43;2013;7103
951;curicó;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;3445;2013;7301
952;curicó;no;no pertenece a ningún pueblo indígena;mujer;21220;2013;7301
953;curicó;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;6062;2013;7301
954;curicó;sí, en otra época del año;aymara;hombre;51;2013;7301
955;curicó;sí, en otra época del año;mapuche;hombre;102;2013;7301
956;curicó;sí, en otra época del año;ns/nr;mujer;100;2013;7301
957;curicó;no;mapuche;hombre;210;2013;7301
958;curicó;sí, ahora mismo;mapuche;hombre;144;2013;7301
959;curicó;sí, ahora mismo;ns/nr;mujer;25;2013;7301
960;curicó;sí, ahora mismo;mapuche;mujer;96;2013;7301
961;curicó;sí, en otra época del año;mapuche;mujer;280;2013;7301
962;curicó;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;5453;2013;7301
963;curicó;sí, en otra época del año;diaguita;mujer;25;2013;7301
964;curicó;ns/nr;no pertenece a ningún pueblo indígena;mujer;85;2013;7301
965;curicó;sí, en otra época del año;diaguita;hombre;50;2013;7301
966;curicó;no;ns/nr;hombre;20;2013;7301
967;curicó;no;no pertenece a ningún pueblo indígena;hombre;10853;2013;7301
968;curicó;ns/nr;no pertenece a ningún pueblo indígena;hombre;84;2013;7301
969;curicó;sí, ahora mismo;aymara;hombre;51;2013;7301
970;curicó;no;mapuche;mujer;796;2013;7301
971;curicó;no;ns/nr;mujer;83;2013;7301
972;curicó;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;14451;2013;7301
973;dalcahue;no;mapuche;hombre;129;2013;10205
974;dalcahue;no;no pertenece a ningún pueblo indígena;mujer;2168;2013;10205
975;dalcahue;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;690;2013;10205
976;dalcahue;no;mapuche;mujer;356;2013;10205
977;dalcahue;sí, en otra época del año;mapuche;mujer;412;2013;10205
978;dalcahue;no;no pertenece a ningún pueblo indígena;hombre;1709;2013;10205
979;dalcahue;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1076;2013;10205
980;dalcahue;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;32;2013;10205
981;dalcahue;sí, en otra época del año;mapuche;hombre;150;2013;10205
982;dalcahue;sí, ahora mismo;mapuche;mujer;73;2013;10205
983;dalcahue;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1531;2013;10205
984;diego de almagro;no;no pertenece a ningún pueblo indígena;mujer;2050;2013;3202
985;diego de almagro;no;coya;mujer;3;2013;3202
986;diego de almagro;sí, en otra época del año;mapuche;hombre;17;2013;3202
987;diego de almagro;no;diaguita;mujer;52;2013;3202
988;diego de almagro;no;mapuche;mujer;77;2013;3202
989;diego de almagro;no;no pertenece a ningún pueblo indígena;hombre;808;2013;3202
990;diego de almagro;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;36;2013;3202
991;diego de almagro;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;265;2013;3202
992;diego de almagro;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;138;2013;3202
993;diego de almagro;no;diaguita;hombre;12;2013;3202
994;diego de almagro;sí, ahora mismo;coya;mujer;12;2013;3202
995;diego de almagro;sí, ahora mismo;coya;hombre;12;2013;3202
996;diego de almagro;no;coya;hombre;5;2013;3202
997;diego de almagro;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;180;2013;3202
998;doñihue;no;no pertenece a ningún pueblo indígena;hombre;1993;2013;6105
999;doñihue;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1392;2013;6105
1000;doñihue;no;no pertenece a ningún pueblo indígena;mujer;3711;2013;6105
1001;doñihue;sí, en otra época del año;mapuche;mujer;60;2013;6105
1002;doñihue;no;mapuche;hombre;51;2013;6105
1003;doñihue;no;mapuche;mujer;111;2013;6105
1004;doñihue;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;533;2013;6105
1005;doñihue;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;547;2013;6105
1006;doñihue;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;245;2013;6105
1007;el bosque;sí, ahora mismo;mapuche;hombre;120;2013;13105
1008;el bosque;no;mapuche;mujer;2146;2013;13105
1009;el bosque;sí, en otra época del año;mapuche;mujer;441;2013;13105
1010;el bosque;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;6432;2013;13105
1011;el bosque;no;no pertenece a ningún pueblo indígena;hombre;15054;2013;13105
1012;el bosque;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;4282;2013;13105
1013;el bosque;no;mapuche;hombre;426;2013;13105
1014;el bosque;sí, ahora mismo;aymara;mujer;250;2013;13105
1015;el bosque;no;ns/nr;mujer;125;2013;13105
1016;el bosque;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;4365;2013;13105
1017;el bosque;sí, ahora mismo;mapuche;mujer;196;2013;13105
1018;el bosque;sí, en otra época del año;mapuche;hombre;907;2013;13105
1019;el bosque;no;no pertenece a ningún pueblo indígena;mujer;27490;2013;13105
1020;el bosque;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1808;2013;13105
1021;el carmen;ns/nr;no pertenece a ningún pueblo indígena;mujer;48;2013;16104
1022;el carmen;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;441;2013;16104
1023;el carmen;no;no pertenece a ningún pueblo indígena;hombre;1041;2013;16104
1024;el carmen;sí, en otra época del año;mapuche;mujer;48;2013;16104
1025;el carmen;no;no pertenece a ningún pueblo indígena;mujer;1729;2013;16104
1026;el carmen;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;228;2013;16104
1027;el carmen;no;mapuche;mujer;48;2013;16104
1028;el carmen;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;414;2013;16104
1029;el carmen;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;459;2013;16104
1030;el monte;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1003;2013;13602
1031;el monte;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;126;2013;13602
1032;el monte;sí, ahora mismo;mapuche;hombre;277;2013;13602
1033;el monte;no;mapuche;mujer;767;2013;13602
1034;el monte;no;no pertenece a ningún pueblo indígena;hombre;2508;2013;13602
1035;el monte;no;mapuche;hombre;60;2013;13602
1036;el monte;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;245;2013;13602
1037;el monte;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;214;2013;13602
1038;el monte;no;no pertenece a ningún pueblo indígena;mujer;6810;2013;13602
1039;el quisco;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;280;2013;5604
1040;el quisco;no;no pertenece a ningún pueblo indígena;mujer;3436;2013;5604
1041;el quisco;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;88;2013;5604
1042;el quisco;no;no pertenece a ningún pueblo indígena;hombre;1273;2013;5604
1043;el tabo;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;580;2013;5605
1044;el tabo;no;no pertenece a ningún pueblo indígena;mujer;2922;2013;5605
1045;el tabo;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;328;2013;5605
1046;el tabo;no;mapuche;hombre;228;2013;5605
1047;el tabo;sí, ahora mismo;mapuche;hombre;44;2013;5605
1048;el tabo;no;mapuche;mujer;196;2013;5605
1049;el tabo;no;no pertenece a ningún pueblo indígena;hombre;1086;2013;5605
1050;el tabo;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;688;2013;5605
1051;el tabo;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;32;2013;5605
1052;empedrado;no;no pertenece a ningún pueblo indígena;mujer;940;2013;7104
1053;empedrado;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;63;2013;7104
1054;empedrado;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;93;2013;7104
1055;empedrado;no;no pertenece a ningún pueblo indígena;hombre;400;2013;7104
1056;empedrado;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;133;2013;7104
1057;ercilla;no;mapuche;hombre;675;2013;9204
1058;ercilla;sí, ahora mismo;mapuche;hombre;40;2013;9204
1059;ercilla;sí, en otra época del año;mapuche;hombre;169;2013;9204
1060;ercilla;no;no pertenece a ningún pueblo indígena;hombre;226;2013;9204
1061;ercilla;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;226;2013;9204
1062;ercilla;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;40;2013;9204
1063;ercilla;sí, ahora mismo;mapuche;mujer;133;2013;9204
1064;ercilla;sí, en otra época del año;mapuche;mujer;205;2013;9204
1065;ercilla;no;mapuche;mujer;1287;2013;9204
