;Comuna;Trabajo;Etnia;Sexo;Freq;anio;codigo
395;colina;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;2339;2015;13301
396;colina;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;4421;2015;13301
397;colina;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1813;2015;13301
398;colina;sí, ahora mismo;mapuche;mujer;206;2015;13301
399;collipulli;sí, en otra época del año;mapuche;mujer;384;2015;9202
400;collipulli;no;no pertenece a ningún pueblo indígena;hombre;1088;2015;9202
401;collipulli;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;450;2015;9202
402;collipulli;sí, ahora mismo;mapuche;mujer;122;2015;9202
403;collipulli;no;mapuche;mujer;1116;2015;9202
404;collipulli;no;mapuche;hombre;429;2015;9202
405;collipulli;sí, ahora mismo;mapuche;hombre;42;2015;9202
406;collipulli;sí, en otra época del año;mapuche;hombre;24;2015;9202
407;collipulli;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;564;2015;9202
408;collipulli;no;diaguita;mujer;11;2015;9202
409;collipulli;no;no pertenece a ningún pueblo indígena;mujer;2238;2015;9202
410;collipulli;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;983;2015;9202
411;collipulli;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1243;2015;9202
412;coltauco;sí, ahora mismo;mapuche;mujer;20;2015;6104
413;coltauco;no;aimara;mujer;11;2015;6104
414;coltauco;sí, en otra época del año;mapuche;hombre;15;2015;6104
415;coltauco;no;mapuche;mujer;86;2015;6104
416;coltauco;no;mapuche;hombre;36;2015;6104
417;coltauco;no;no pertenece a ningún pueblo indígena;hombre;1686;2015;6104
418;coltauco;no;aimara;hombre;11;2015;6104
419;coltauco;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;547;2015;6104
420;coltauco;no;no pertenece a ningún pueblo indígena;mujer;3210;2015;6104
421;coltauco;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;650;2015;6104
422;coltauco;sí, en otra época del año;mapuche;mujer;16;2015;6104
423;coltauco;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;323;2015;6104
424;coltauco;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;272;2015;6104
425;concepción;sí, en otra época del año;mapuche;hombre;67;2015;8101
426;concepción;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;8597;2015;8101
427;concepción;sí, ahora mismo;mapuche;mujer;331;2015;8101
428;concepción;no;mapuche;mujer;1335;2015;8101
429;concepción;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;5042;2015;8101
430;concepción;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;7550;2015;8101
431;concepción;no;no pertenece a ningún pueblo indígena;hombre;22273;2015;8101
432;concepción;no;no pertenece a ningún pueblo indígena;mujer;42363;2015;8101
433;concepción;sí, ahora mismo;mapuche;hombre;239;2015;8101
434;concepción;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;11983;2015;8101
435;concepción;sí, en otra época del año;mapuche;mujer;109;2015;8101
436;concepción;no;mapuche;hombre;1553;2015;8101
437;conchalí;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2379;2015;13104
438;conchalí;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2420;2015;13104
439;conchalí;sí, ahora mismo;aimara;hombre;16;2015;13104
440;conchalí;sí, en otra época del año;mapuche;mujer;225;2015;13104
441;conchalí;sí, en otra época del año;rapa-nui o pascuenses;hombre;16;2015;13104
442;conchalí;no;mapuche;mujer;721;2015;13104
443;conchalí;sí, ahora mismo;mapuche;hombre;51;2015;13104
444;conchalí;sí, ahora mismo;aimara;mujer;16;2015;13104
445;conchalí;no;aimara;mujer;37;2015;13104
446;conchalí;sí, en otra época del año;aimara;mujer;20;2015;13104
447;conchalí;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;2245;2015;13104
448;conchalí;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;5744;2015;13104
449;conchalí;no;diaguita;mujer;18;2015;13104
450;conchalí;no;no pertenece a ningún pueblo indígena;mujer;14928;2015;13104
451;conchalí;sí, en otra época del año;mapuche;hombre;95;2015;13104
452;conchalí;sí, ahora mismo;mapuche;mujer;330;2015;13104
453;conchalí;no;mapuche;hombre;328;2015;13104
454;conchalí;no;aimara;hombre;56;2015;13104
455;conchalí;no;no pertenece a ningún pueblo indígena;hombre;7200;2015;13104
456;concón;no;mapuche;hombre;127;2015;5103
457;concón;sí, ahora mismo;mapuche;mujer;73;2015;5103
458;concón;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;2026;2015;5103
459;concón;no;mapuche;mujer;550;2015;5103
460;concón;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2181;2015;5103
461;concón;no;no pertenece a ningún pueblo indígena;hombre;5436;2015;5103
462;concón;sí, en otra época del año;mapuche;hombre;103;2015;5103
463;concón;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2155;2015;5103
464;concón;sí, ahora mismo;mapuche;hombre;46;2015;5103
465;concón;no;no pertenece a ningún pueblo indígena;mujer;10930;2015;5103
466;concón;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;4283;2015;5103
467;concón;sí, en otra época del año;mapuche;mujer;261;2015;5103
468;constitución;no;no pertenece a ningún pueblo indígena;hombre;5170;2015;7102
469;constitución;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2041;2015;7102
470;constitución;no;no pertenece a ningún pueblo indígena;mujer;12608;2015;7102
471;constitución;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1244;2015;7102
472;constitución;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2364;2015;7102
473;constitución;no;mapuche;mujer;77;2015;7102
474;constitución;no;mapuche;hombre;154;2015;7102
475;constitución;sí, en otra época del año;mapuche;mujer;48;2015;7102
476;constitución;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1810;2015;7102
477;copiapó;sí, en otra época del año;mapuche;mujer;257;2015;3101
478;copiapó;sí, ahora mismo;collas;mujer;559;2015;3101
479;copiapó;sí, en otra época del año;collas;mujer;436;2015;3101
480;copiapó;sí, ahora mismo;yámana o yagán;hombre;14;2015;3101
481;copiapó;sí, en otra época del año;yámana o yagán;mujer;14;2015;3101
482;copiapó;no;atacameño (likán-antai);mujer;64;2015;3101
483;copiapó;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2557;2015;3101
484;copiapó;sí, ahora mismo;aimara;mujer;16;2015;3101
485;copiapó;sí, ahora mismo;mapuche;hombre;48;2015;3101
486;copiapó;no;no pertenece a ningún pueblo indígena;mujer;25974;2015;3101
487;copiapó;sí, ahora mismo;aimara;hombre;46;2015;3101
488;copiapó;no;mapuche;hombre;268;2015;3101
489;copiapó;sí, en otra época del año;collas;hombre;178;2015;3101
490;copiapó;sí, ahora mismo;atacameño (likán-antai);hombre;18;2015;3101
491;copiapó;sí, en otra época del año;mapuche;hombre;65;2015;3101
492;copiapó;sí, en otra época del año;diaguita;mujer;511;2015;3101
493;copiapó;no;diaguita;mujer;1480;2015;3101
494;copiapó;sí, en otra época del año;aimara;hombre;20;2015;3101
495;copiapó;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;6320;2015;3101
496;copiapó;sí, ahora mismo;mapuche;mujer;140;2015;3101
497;copiapó;sí, ahora mismo;diaguita;hombre;285;2015;3101
498;copiapó;no;collas;hombre;838;2015;3101
499;copiapó;no;diaguita;hombre;692;2015;3101
500;copiapó;sí, en otra época del año;aimara;mujer;120;2015;3101
501;copiapó;no;no pertenece a ningún pueblo indígena;hombre;13098;2015;3101
502;copiapó;no;mapuche;mujer;687;2015;3101
503;copiapó;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;6681;2015;3101
504;copiapó;sí, en otra época del año;diaguita;hombre;246;2015;3101
505;copiapó;sí, ahora mismo;collas;hombre;305;2015;3101
506;copiapó;sí, ahora mismo;diaguita;mujer;291;2015;3101
507;copiapó;no;collas;mujer;1294;2015;3101
508;copiapó;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;5092;2015;3101
509;copiapó;no;aimara;mujer;211;2015;3101
510;copiapó;no;aimara;hombre;91;2015;3101
511;copiapó;no;quechua;hombre;16;2015;3101
512;coquimbo;sí, en otra época del año;kawashkar o alacalufes;mujer;105;2015;4102
513;coquimbo;no;no pertenece a ningún pueblo indígena;mujer;42730;2015;4102
514;coquimbo;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;3827;2015;4102
515;coquimbo;sí, ahora mismo;atacameño (likán-antai);mujer;93;2015;4102
516;coquimbo;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;8765;2015;4102
517;coquimbo;sí, en otra época del año;mapuche;mujer;320;2015;4102
518;coquimbo;no;mapuche;hombre;171;2015;4102
519;coquimbo;sí, en otra época del año;aimara;mujer;340;2015;4102
520;coquimbo;sí, ahora mismo;aimara;mujer;108;2015;4102
521;coquimbo;sí, en otra época del año;diaguita;hombre;137;2015;4102
522;coquimbo;sí, ahora mismo;mapuche;hombre;159;2015;4102
523;coquimbo;sí, ahora mismo;collas;mujer;132;2015;4102
524;coquimbo;sí, en otra época del año;diaguita;mujer;492;2015;4102
525;coquimbo;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;8510;2015;4102
526;coquimbo;no;mapuche;mujer;751;2015;4102
527;coquimbo;sí, ahora mismo;diaguita;hombre;223;2015;4102
528;coquimbo;sí, ahora mismo;diaguita;mujer;110;2015;4102
529;coquimbo;no;collas;hombre;66;2015;4102
530;coquimbo;no;diaguita;hombre;221;2015;4102
531;coquimbo;sí, ahora mismo;mapuche;mujer;185;2015;4102
532;coquimbo;no;aimara;mujer;185;2015;4102
533;coquimbo;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;10202;2015;4102
534;coquimbo;no;aimara;hombre;204;2015;4102
535;coquimbo;no;quechua;mujer;59;2015;4102
536;coquimbo;sí, ahora mismo;aimara;hombre;273;2015;4102
537;coquimbo;no;quechua;hombre;64;2015;4102
538;coquimbo;no;no pertenece a ningún pueblo indígena;hombre;21737;2015;4102
539;coquimbo;sí, en otra época del año;mapuche;hombre;87;2015;4102
540;coquimbo;no;diaguita;mujer;837;2015;4102
541;coronel;no;rapa-nui o pascuenses;hombre;83;2015;8102
542;coronel;no;mapuche;mujer;847;2015;8102
543;coronel;sí, en otra época del año;atacameño (likán-antai);mujer;82;2015;8102
544;coronel;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;6666;2015;8102
545;coronel;sí, en otra época del año;mapuche;hombre;222;2015;8102
546;coronel;sí, ahora mismo;mapuche;mujer;67;2015;8102
547;coronel;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;3330;2015;8102
548;coronel;no;no pertenece a ningún pueblo indígena;mujer;20080;2015;8102
549;coronel;no;mapuche;hombre;420;2015;8102
550;coronel;sí, ahora mismo;mapuche;hombre;193;2015;8102
551;coronel;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;12825;2015;8102
552;coronel;no;no pertenece a ningún pueblo indígena;hombre;9631;2015;8102
553;coronel;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;4563;2015;8102
554;coronel;sí, en otra época del año;mapuche;mujer;325;2015;8102
555;coyhaique;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1057;2015;11101
556;coyhaique;sí, ahora mismo;kawashkar o alacalufes;hombre;53;2015;11101
557;coyhaique;no;mapuche;mujer;2046;2015;11101
558;coyhaique;sí, en otra época del año;mapuche;hombre;406;2015;11101
559;coyhaique;sí, ahora mismo;mapuche;mujer;199;2015;11101
560;coyhaique;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2385;2015;11101
561;coyhaique;sí, ahora mismo;mapuche;hombre;216;2015;11101
562;coyhaique;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;699;2015;11101
563;coyhaique;no;no pertenece a ningún pueblo indígena;mujer;6589;2015;11101
564;coyhaique;no;no pertenece a ningún pueblo indígena;hombre;3418;2015;11101
565;coyhaique;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;544;2015;11101
566;coyhaique;sí, en otra época del año;mapuche;mujer;841;2015;11101
567;coyhaique;no;kawashkar o alacalufes;mujer;23;2015;11101
568;coyhaique;no;mapuche;hombre;1345;2015;11101
569;cunco;sí, ahora mismo;mapuche;mujer;184;2015;9103
570;cunco;no;mapuche;mujer;1403;2015;9103
571;cunco;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;265;2015;9103
572;cunco;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1045;2015;9103
573;cunco;no;no pertenece a ningún pueblo indígena;hombre;819;2015;9103
574;cunco;no;mapuche;hombre;455;2015;9103
575;cunco;sí, en otra época del año;mapuche;mujer;721;2015;9103
576;cunco;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1963;2015;9103
577;cunco;sí, ahora mismo;mapuche;hombre;143;2015;9103
578;cunco;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;125;2015;9103
579;cunco;sí, en otra época del año;mapuche;hombre;160;2015;9103
580;cunco;no;no pertenece a ningún pueblo indígena;mujer;1818;2015;9103
581;curacautín;sí, ahora mismo;mapuche;hombre;27;2015;9203
582;curacautín;sí, en otra época del año;mapuche;mujer;65;2015;9203
583;curacautín;sí, ahora mismo;sin dato;mujer;24;2015;9203
584;curacautín;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;254;2015;9203
585;curacautín;no;no pertenece a ningún pueblo indígena;mujer;3150;2015;9203
586;curacautín;sí, ahora mismo;mapuche;mujer;87;2015;9203
587;curacautín;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;549;2015;9203
588;curacautín;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;283;2015;9203
589;curacautín;no;no pertenece a ningún pueblo indígena;hombre;1844;2015;9203
590;curacautín;no;mapuche;mujer;599;2015;9203
591;curacautín;sí, en otra época del año;mapuche;hombre;61;2015;9203
592;curacautín;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;334;2015;9203
593;curacautín;no;mapuche;hombre;281;2015;9203
594;curanilahue;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;939;2015;8205
595;curanilahue;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1674;2015;8205
596;curanilahue;sí, en otra época del año;mapuche;mujer;38;2015;8205
597;curanilahue;sí, en otra época del año;mapuche;hombre;126;2015;8205
598;curanilahue;sí, ahora mismo;mapuche;hombre;79;2015;8205
599;curanilahue;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1336;2015;8205
600;curanilahue;no;mapuche;mujer;397;2015;8205
601;curanilahue;no;no pertenece a ningún pueblo indígena;hombre;2802;2015;8205
602;curanilahue;no;mapuche;hombre;303;2015;8205
603;curanilahue;no;no pertenece a ningún pueblo indígena;mujer;5317;2015;8205
604;curanilahue;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1250;2015;8205
605;curanilahue;sí, ahora mismo;mapuche;mujer;173;2015;8205
606;curicó;sí, en otra época del año;mapuche;hombre;151;2015;7301
607;curicó;no;no pertenece a ningún pueblo indígena;mujer;25159;2015;7301
608;curicó;sí, ahora mismo;diaguita;mujer;102;2015;7301
609;curicó;no;no pertenece a ningún pueblo indígena;hombre;12403;2015;7301
610;curicó;sí, ahora mismo;mapuche;mujer;335;2015;7301
611;curicó;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;4591;2015;7301
612;curicó;sí, ahora mismo;mapuche;hombre;64;2015;7301
613;curicó;no;aimara;mujer;54;2015;7301
614;curicó;no;diaguita;mujer;102;2015;7301
615;curicó;no;mapuche;mujer;1350;2015;7301
616;curicó;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;3702;2015;7301
617;curicó;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;7767;2015;7301
618;curicó;no;mapuche;hombre;1081;2015;7301
619;curicó;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;4289;2015;7301
620;el bosque;sí, en otra época del año;mapuche;mujer;720;2015;13105
621;el bosque;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2357;2015;13105
622;el bosque;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;5475;2015;13105
623;el bosque;sí, ahora mismo;mapuche;mujer;435;2015;13105
624;el bosque;sí, ahora mismo;mapuche;hombre;433;2015;13105
625;el bosque;no;mapuche;hombre;1238;2015;13105
626;el bosque;no;mapuche;mujer;1961;2015;13105
627;el bosque;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;5130;2015;13105
628;el bosque;sí, ahora mismo;aimara;hombre;29;2015;13105
629;el bosque;sí, en otra época del año;mapuche;hombre;368;2015;13105
630;el bosque;no;no pertenece a ningún pueblo indígena;hombre;13297;2015;13105
631;el bosque;sí, ahora mismo;quechua;hombre;25;2015;13105
632;el bosque;no;quechua;mujer;72;2015;13105
633;el bosque;no;no pertenece a ningún pueblo indígena;mujer;26216;2015;13105
634;el bosque;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;5334;2015;13105
635;el bosque;no;aimara;mujer;126;2015;13105
636;el quisco;no;mapuche;mujer;209;2015;5604
637;el quisco;sí, en otra época del año;mapuche;hombre;68;2015;5604
638;el quisco;sí, en otra época del año;mapuche;mujer;13;2015;5604
639;el quisco;no;mapuche;hombre;43;2015;5604
640;el quisco;no;no pertenece a ningún pueblo indígena;mujer;3485;2015;5604
641;el quisco;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;964;2015;5604
642;el quisco;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;597;2015;5604
643;el quisco;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;411;2015;5604
644;el quisco;sí, ahora mismo;mapuche;hombre;51;2015;5604
645;el quisco;sí, ahora mismo;mapuche;mujer;35;2015;5604
646;el quisco;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;330;2015;5604
647;el quisco;no;no pertenece a ningún pueblo indígena;hombre;1886;2015;5604
648;estación central;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2309;2015;13106
649;estación central;sí, en otra época del año;mapuche;mujer;102;2015;13106
650;estación central;no;mapuche;hombre;407;2015;13106
651;estación central;no;aimara;hombre;305;2015;13106
652;estación central;no;mapuche;mujer;559;2015;13106
653;estación central;sí, ahora mismo;mapuche;hombre;157;2015;13106
654;estación central;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;2101;2015;13106
655;estación central;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;3086;2015;13106
656;estación central;no;quechua;hombre;80;2015;13106
657;estación central;sí, ahora mismo;mapuche;mujer;80;2015;13106
658;estación central;no;no pertenece a ningún pueblo indígena;hombre;8226;2015;13106
659;estación central;no;no pertenece a ningún pueblo indígena;mujer;18172;2015;13106
660;estación central;no;quechua;mujer;80;2015;13106
661;estación central;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;3106;2015;13106
662;freire;sí, ahora mismo;mapuche;mujer;514;2015;9105
663;freire;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1808;2015;9105
664;freire;no;no pertenece a ningún pueblo indígena;hombre;814;2015;9105
665;freire;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;299;2015;9105
666;freire;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1136;2015;9105
667;freire;sí, en otra época del año;mapuche;mujer;1066;2015;9105
668;freire;no;no pertenece a ningún pueblo indígena;mujer;2476;2015;9105
669;freire;no;mapuche;hombre;1409;2015;9105
670;freire;no;mapuche;mujer;2583;2015;9105
671;freire;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;401;2015;9105
672;freire;sí, ahora mismo;mapuche;hombre;202;2015;9105
673;freire;no;quechua;hombre;35;2015;9105
674;freire;sí, en otra época del año;mapuche;hombre;610;2015;9105
675;frutillar;sí, ahora mismo;mapuche;hombre;21;2015;10105
676;frutillar;no;mapuche;mujer;794;2015;10105
677;frutillar;no;mapuche;hombre;165;2015;10105
678;frutillar;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;514;2015;10105
679;frutillar;no;no pertenece a ningún pueblo indígena;hombre;1545;2015;10105
680;frutillar;sí, en otra época del año;mapuche;hombre;68;2015;10105
681;frutillar;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;312;2015;10105
682;frutillar;no;no pertenece a ningún pueblo indígena;mujer;2995;2015;10105
683;frutillar;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;551;2015;10105
684;frutillar;sí, ahora mismo;kawashkar o alacalufes;mujer;25;2015;10105
685;frutillar;sí, ahora mismo;mapuche;mujer;92;2015;10105
686;frutillar;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;401;2015;10105
687;graneros;sí, ahora mismo;mapuche;mujer;97;2015;6106
688;graneros;sí, en otra época del año;mapuche;mujer;218;2015;6106
689;graneros;no;mapuche;hombre;63;2015;6106
690;graneros;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1212;2015;6106
691;graneros;no;no pertenece a ningún pueblo indígena;hombre;1838;2015;6106
692;graneros;no;no pertenece a ningún pueblo indígena;mujer;4097;2015;6106
693;graneros;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;467;2015;6106
694;graneros;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1630;2015;6106
695;graneros;sí, en otra época del año;mapuche;hombre;65;2015;6106
696;graneros;no;mapuche;mujer;89;2015;6106
697;graneros;sí, ahora mismo;mapuche;hombre;92;2015;6106
698;graneros;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1589;2015;6106
699;hualpén;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;2889;2015;8112
700;hualpén;sí, ahora mismo;mapuche;hombre;228;2015;8112
701;hualpén;no;mapuche;hombre;760;2015;8112
702;hualpén;sí, en otra época del año;mapuche;hombre;80;2015;8112
703;hualpén;no;mapuche;mujer;804;2015;8112
704;hualpén;sí, ahora mismo;mapuche;mujer;135;2015;8112
705;hualpén;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;3170;2015;8112
706;hualpén;no;no pertenece a ningún pueblo indígena;hombre;8498;2015;8112
707;hualpén;sí, en otra época del año;kawashkar o alacalufes;mujer;80;2015;8112
708;hualpén;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1636;2015;8112
709;hualpén;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2263;2015;8112
710;hualpén;sí, en otra época del año;mapuche;mujer;219;2015;8112
711;hualpén;no;no pertenece a ningún pueblo indígena;mujer;18248;2015;8112
712;illapel;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;386;2015;4201
713;illapel;no;mapuche;mujer;132;2015;4201
714;illapel;no;mapuche;hombre;134;2015;4201
715;illapel;no;diaguita;mujer;48;2015;4201
716;illapel;no;no pertenece a ningún pueblo indígena;mujer;6748;2015;4201
717;illapel;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;789;2015;4201
718;illapel;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;859;2015;4201
719;illapel;no;no pertenece a ningún pueblo indígena;hombre;2984;2015;4201
720;illapel;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;897;2015;4201
721;illapel;sí, ahora mismo;diaguita;mujer;26;2015;4201
722;iquique;sí, ahora mismo;aimara;hombre;190;2015;1101
723;iquique;no;no pertenece a ningún pueblo indígena;mujer;28961;2015;1101
724;iquique;no;mapuche;hombre;294;2015;1101
725;iquique;sí, en otra época del año;kawashkar o alacalufes;hombre;113;2015;1101
726;iquique;sí, en otra época del año;mapuche;hombre;113;2015;1101
727;iquique;sin dato;no pertenece a ningún pueblo indígena;mujer;153;2015;1101
728;iquique;sí, en otra época del año;aimara;hombre;242;2015;1101
729;iquique;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;4179;2015;1101
730;iquique;no;aimara;mujer;2912;2015;1101
731;iquique;no;quechua;hombre;92;2015;1101
732;iquique;no;collas;hombre;36;2015;1101
733;iquique;sí, en otra época del año;aimara;mujer;550;2015;1101
734;iquique;sí, ahora mismo;diaguita;hombre;12;2015;1101
735;iquique;no;no pertenece a ningún pueblo indígena;hombre;15015;2015;1101
736;iquique;sí, en otra época del año;quechua;mujer;102;2015;1101
737;iquique;sí, en otra época del año;rapa-nui o pascuenses;mujer;43;2015;1101
738;iquique;no;diaguita;mujer;12;2015;1101
739;iquique;sí, ahora mismo;quechua;mujer;80;2015;1101
740;iquique;sí, en otra época del año;collas;mujer;12;2015;1101
741;iquique;no;mapuche;mujer;384;2015;1101
742;iquique;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;3867;2015;1101
743;iquique;no;aimara;hombre;608;2015;1101
744;iquique;sí, ahora mismo;mapuche;hombre;62;2015;1101
745;iquique;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;3091;2015;1101
746;iquique;sí, en otra época del año;mapuche;mujer;88;2015;1101
747;iquique;sí, ahora mismo;aimara;mujer;297;2015;1101
748;iquique;no;quechua;mujer;384;2015;1101
749;iquique;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;6455;2015;1101
750;iquique;no;collas;mujer;24;2015;1101
751;la florida;no;no pertenece a ningún pueblo indígena;mujer;69882;2015;13110
752;la florida;sí, ahora mismo;mapuche;mujer;1275;2015;13110
753;la florida;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;11704;2015;13110
754;la florida;sí, en otra época del año;mapuche;mujer;520;2015;13110
755;la florida;sí, ahora mismo;mapuche;hombre;926;2015;13110
756;la florida;sí, en otra época del año;kawashkar o alacalufes;hombre;211;2015;13110
757;la florida;no;no pertenece a ningún pueblo indígena;hombre;32638;2015;13110
758;la florida;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;3999;2015;13110
759;la florida;sí, ahora mismo;aimara;mujer;222;2015;13110
760;la florida;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;13019;2015;13110
761;la florida;no;mapuche;hombre;2436;2015;13110
762;la florida;sí, en otra época del año;mapuche;hombre;522;2015;13110
763;la florida;no;mapuche;mujer;3494;2015;13110
764;la florida;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;10333;2015;13110
765;la granja;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;4308;2015;13111
766;la granja;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;3376;2015;13111
767;la granja;sí, en otra época del año;mapuche;mujer;593;2015;13111
768;la granja;no;mapuche;hombre;331;2015;13111
769;la granja;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1811;2015;13111
770;la granja;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1419;2015;13111
771;la granja;no;mapuche;mujer;1371;2015;13111
772;la granja;no;no pertenece a ningún pueblo indígena;mujer;17837;2015;13111
773;la granja;sí, ahora mismo;mapuche;mujer;239;2015;13111
774;la granja;no;no pertenece a ningún pueblo indígena;hombre;9082;2015;13111
775;la ligua;no;no pertenece a ningún pueblo indígena;mujer;7967;2015;5401
776;la ligua;no;mapuche;mujer;111;2015;5401
777;la ligua;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;956;2015;5401
778;la ligua;no;diaguita;hombre;29;2015;5401
779;la ligua;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1046;2015;5401
780;la ligua;no;atacameño (likán-antai);hombre;18;2015;5401
781;la ligua;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1672;2015;5401
